The dollar retreated	In late New York trading the currency was quoted at 1.8355 marks and 141.45 yen, compared with 1.8470 marks and 141.90 yen Monday	Restatement
Lifestyles of the Rich and Famous" may be visiting some new venues in the near future	Judge Robert ("Maximum Bob") Potter sentenced Jim Bakker to 45 years in the big house yesterday, while a Beverly Hills judge tucked away Zsa Zsa Gabor for three days, plus 120 hours of work with homeless women	Cause
Miss Gabor recanted her earlier-expressed fear of jailhouse lesbians	Mr. Bakker said he was guilty of sin but not fraud	Conjunction
When the good fairy assigned to Slovakia hovered over the cradle of Edita Gruberova many years ago in Bratislava, she sprinkled her with high E flats, sparkling Ds, clean trills, and coloratura ornaments silvery as magic dust	Maybe she could drop by at the Metropolitan Opera and bring along what she forgot, a little charm, a few smidgins of thespian skills and a nice wig	Cause
Cast as Violetta Valery in a new production of Verdi's "La Traviata," Ms. Gruberova last week did many things nicely and others not so well	It isn't every day that we hear a Violetta who can sing the first act's high-flying music with all the little notes perfectly pitched and neatly stitched together	Instantiation
It isn't every day that we hear a Violetta who can sing the first act's high-flying music with all the little notes perfectly pitched and neatly stitched together	Never once did she gasp for air or mop her brow	Conjunction
Never once did she gasp for air or mop her brow	She was as cool as a cucumber	Restatement
But as you may know, things are not going well for Violetta	There are times when she must show a little emotion	Cause
There are times when she must show a little emotion	She has TB, after all, and a weak-kneed lover	Cause
Worse, her walls move all the time -- at least in this production	Just when Ms. Gruberova sat down away from her guests to cough in private, her salon began sliding around the stage	Instantiation
Just when Ms. Gruberova sat down away from her guests to cough in private, her salon began sliding around the stage	her country hideaway also has a very active set of drapes	Conjunction
you wanted to caution her as the sets started to roll around once more	This is the most moving "Traviata" I've ever seen	Conjunction
They have a life of their own and can be counted on to look good and perform whenever a cast isn't up to either	If a strike ever hits the Met, the company can still sell tickets to his "Boheme" and "Turandot	Cause
If a strike ever hits the Met, the company can still sell tickets to his "Boheme" and "Turandot	Last week's discerning audience gave a bigger hand to a greenhouse than to the tenor Neil Shicoff	Instantiation
Last week's discerning audience gave a bigger hand to a greenhouse than to the tenor Neil Shicoff	Inexplicably costumed as a rabbinical student, tottering around on lifts, Mr. Shicoff hardly seemed the fellow to catch a fancy cocotte's eye	Conjunction
I wish he could wear lifts in his voice	Not nearly in his best form, the tenor made dullish sounds along with his usual clumsy hand gestures	Cause
and its scenic ideas echo the movie he made with Placido Domingo and Teresa Stratas	Decades earlier, Maria Callas sang the Dallas staging that introduced the flashback idea	Conjunction
that introduced the flashback idea	In an invention that drives Verdi purists bananas, Violetta lies dying in bed during the prelude, rising deliriously when then she remembers the great parties she used to throw	Restatement
In an invention that drives Verdi purists bananas, Violetta lies dying in bed during the prelude, rising deliriously when then she remembers the great parties she used to throw	The entire opera is her dream	Cause
for a change there actually was a conductor in the pit whom we wanted to hear, Carlos Kleiber, trying to make memorable music while we all waited for the bed lump to stir into song	Once she did so, the big-souled German maestro with the shaky nerves who so often cancels offered a limpid, flowing performance that in its unswagged and unswaggering approach was totally at odds with the staging	Contrast
